handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-a5-01c-03,A5-01C-03,Star 100 cm - earth yellow,2D,A-basic shapes,each,81.0,64.8,0.0,flat_uplift,4512.7,3983.58,0.8,floored,8047.65,226.17,194.4,289.17,877.4687880000001,338.45,260.61
4soft-a5-01c-12,A5-01C-12,Star 100 cm - pink,2D,A-basic shapes,each,81.0,64.8,0.0,flat_uplift,4512.7,3983.58,0.8,floored,8047.65,226.17,194.4,289.17,877.4687880000001,338.45,260.61
4soft-a5-01c-50uv,A5-01C-50UV,Star 100 cm - UV colours,2D,A-basic shapes,each,90.0,72.0,0.0,flat_uplift,5014.11,4426.2,0.8,floored,8941.83,251.3,216.0,321.3,974.9653200000002,376.06,289.56
4soft-a5-01c-52uv,A5-01C-52UV,Star 100 cm - UV yellow,2D,A-basic shapes,each,90.0,72.0,0.0,flat_uplift,5014.11,4426.2,0.8,floored,8941.83,251.3,216.0,321.3,974.9653200000002,376.06,289.56
4soft-a5-01c-53uv,A5-01C-53UV,Star 100 cm - UV may green,2D,A-basic shapes,each,90.0,72.0,0.0,flat_uplift,5014.11,4426.2,0.8,floored,8941.83,251.3,216.0,321.3,974.9653200000002,376.06,289.56
4soft-a5-01c-57uv,A5-01C-57UV,Star 100 cm - UV rainbow blue,2D,A-basic shapes,each,90.0,72.0,0.0,flat_uplift,5014.11,4426.2,0.8,floored,8941.83,251.3,216.0,321.3,974.9653200000002,376.06,289.56
4soft-a5-01c-59uv,A5-01C-59UV,Star 100 cm - UV orange,2D,A-basic shapes,each,90.0,72.0,0.0,flat_uplift,5014.11,4426.2,0.8,floored,8941.83,251.3,216.0,321.3,974.9653200000002,376.06,289.56
4soft-a6-01a-00,A6-01A-00,Hexagon 40 cm - standard colours,2D,A-basic shapes,each,35.0,28.0,0.0002,dims_scaled,3791.53,39442.79,2.5,capped,6761.56,190.03,163.33,242.96,15000,1609.41,1239.25
4soft-a6-01a-50uv,A6-01A-50UV,Hexagon 40 cm - UV colours,2D,A-basic shapes,each,42.0,33.6,0.0,flat_uplift,2339.92,2065.56,0.8,floored,4172.86,117.28,100.8,149.94,454.98381600000016,175.49,135.13
4soft-a6-01b-00,A6-01B-00,Hexagon 60 cm - standard colours,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a6-01b-50uv,A6-01B-50UV,Hexagon 60 cm - UV colours,2D,A-basic shapes,each,77.0,61.6,0.0,flat_uplift,4289.85,3786.87,0.8,floored,7650.23,215.0,184.8,274.89,834.1369960000002,321.74,247.74
4soft-a6-01c-00,A6-01C-00,Hexagon 80 cm - standard colours,2D,A-basic shapes,each,120.0,96.0,0.0,flat_uplift,6685.48,5901.61,0.8,floored,11922.44,335.07,288.0,428.41,1299.9537600000003,501.41,386.09
4soft-a6-01c-50uv,A6-01C-50UV,Hexagon 80 cm - UV colours,2D,A-basic shapes,each,161.0,128.8,0.0,flat_uplift,8969.68,7917.99,0.8,floored,15995.93,449.55,386.4,574.78,1744.104628000001,672.73,518.0
4soft-b1-01a-07,B1-01A-07,Salamander - footprint (1 pair) - black,2D,B-footprints,each,15.0,12.0,0.0001,dims_scaled,1624.94,38706.91,2.5,capped,2897.81,81.44,70.0,104.13,15000,1546.89,1191.11
4soft-b1-01a-59uv,B1-01A-59UV,Salamander - footprint (1 pair) - UV orange,2D,B-footprints,each,17.5,14.0,0.0,flat_uplift,974.97,860.64,0.8,floored,1738.7,48.86,42.0,62.48,189.57659000000012,73.12,56.3
4soft-b1-02a-07,B1-02A-07,Bird - footprint (1 pc) - black,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b1-03a-07,B1-03A-07,Frog - footprint (1 pc) - black,2D,B-footprints,each,15.0,12.0,0.0001,dims_scaled,1624.94,38706.91,2.5,capped,2897.81,81.44,70.0,104.13,15000,1546.89,1191.11
4soft-b1-03a-53uv,B1-03A-53UV,Frog - footprint (1 pc) - UV may green,2D,B-footprints,each,16.5,13.2,0.0,flat_uplift,919.25,811.47,0.8,floored,1639.33,46.07,39.6,58.91,178.74364200000008,68.94,53.09
4soft-b1-04a-07,B1-04A-07,Rabbit - footprint (1 pair) - black,2D,B-footprints,each,14.0,11.2,0.0001,dims_scaled,1516.61,38670.11,2.5,capped,2704.62,76.01,65.33,97.18,15000,1543.77,1188.7
4soft-b1-05a-01,B1-05A-01,Moose - footprint (1 pc) - red,2D,B-footprints,each,27.0,21.6,0.0001,dims_scaled,2924.9,39148.44,2.5,capped,5216.07,146.59,126.0,187.43,15000,1584.4,1219.99
4soft-b1-06a-01,B1-06A-01,Deer - footprint (1 pc) - red,2D,B-footprints,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-b1-06a-07,B1-06A-07,Deer - footprint (1 pc) - black,2D,B-footprints,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-b1-07a-01,B1-07A-01,Wild boar - footprint (1 pc) - red,2D,B-footprints,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-b1-08a-07,B1-08A-07,Bear - footprint - front (1 pc) - black,2D,B-footprints,each,27.0,21.6,0.0001,dims_scaled,2924.9,39148.44,2.5,capped,5216.07,146.59,126.0,187.43,15000,1584.4,1219.99
4soft-b1-08b-07,B1-08B-07,Bear - footprint - back (1 pc) - black,2D,B-footprints,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-b1-09a-07,B1-09A-07,Wolf - footprint (1 pc) - black,2D,B-footprints,each,27.0,21.6,0.0001,dims_scaled,2924.9,39148.44,2.5,capped,5216.07,146.59,126.0,187.43,15000,1584.4,1219.99
4soft-b2-01a-03,B2-01A-03,Hippo - footprint (1 pc) - earth yellow,2D,B-footprints,each,16.5,13.2,0.0001,dims_scaled,1787.44,38762.1,2.5,capped,3187.6,89.59,77.0,114.54,15000,1551.58,1194.72
4soft-b2-01a-07,B2-01A-07,Hippo - footprint (1 pc) - black,2D,B-footprints,each,16.5,13.2,0.0,flat_uplift,919.25,811.47,0.8,floored,1639.33,46.07,39.6,58.91,178.74364200000008,68.94,53.09
4soft-b2-01a-59uv,B2-01A-59UV,Hippo - footprint (1 pc) - UV orange,2D,B-footprints,each,19.0,15.2,0.0,flat_uplift,1058.53,934.42,0.8,floored,1887.71,53.05,45.6,67.83,205.8260120000001,79.39,61.13
4soft-b2-02a-01,B2-02A-01,Lion - footprint (1 pc) - red,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b2-02a-02,B2-02A-02,Lion - footprint (1 pc) - beige,2D,B-footprints,each,12.5,10.0,0.0001,dims_scaled,1354.12,38614.92,2.5,capped,2414.85,67.87,58.33,86.77,15000,1539.08,1185.09
4soft-b2-02a-05,B2-02A-05,Lion - footprint (1 pc) - brown,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b2-02a-07,B2-02A-07,Lion - footprint (1 pc) - black,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b2-02a-59uv,B2-02A-59UV,Lion - footprint (1 pc) - UV orange,2D,B-footprints,each,14.0,11.2,0.0,flat_uplift,779.97,688.52,0.8,floored,1390.95,39.09,33.6,49.98,151.661272,58.5,45.04
4soft-b2-03a-03,B2-03A-03,Elephant - footprint (1 pc) - earth yellow,2D,B-footprints,each,16.5,13.2,0.0001,dims_scaled,1787.44,38762.1,2.5,capped,3187.6,89.59,77.0,114.54,15000,1551.58,1194.72
4soft-b2-03a-07,B2-03A-07,Elephant - footprint (1 pc) - black,2D,B-footprints,each,16.5,13.2,0.0,flat_uplift,919.25,811.47,0.8,floored,1639.33,46.07,39.6,58.91,178.74364200000008,68.94,53.09
4soft-b2-04a-05,B2-04A-05,Camel - footprint (1 pc) - brown,2D,B-footprints,each,14.0,11.2,0.0001,dims_scaled,1516.61,38670.11,2.5,capped,2704.62,76.01,65.33,97.18,15000,1543.77,1188.7
4soft-b2-05a-00,B2-05A-00,Zebra - footprint (1 pc) - standard colours,2D,B-footprints,each,14.0,11.2,0.0001,dims_scaled,1516.61,38670.11,2.5,capped,2704.62,76.01,65.33,97.18,15000,1543.77,1188.7
4soft-b2-05a-07,B2-05A-07,Zebra - footprint (1 pc) - black,2D,B-footprints,each,14.0,11.2,0.0,flat_uplift,779.97,688.52,0.8,floored,1390.95,39.09,33.6,49.98,151.661272,58.5,45.04
4soft-b2-05a-50uv,B2-05A-50UV,Zebra - footprint (1 pc) - UV colours,2D,B-footprints,each,16.5,13.2,0.0,flat_uplift,919.25,811.47,0.8,floored,1639.33,46.07,39.6,58.91,178.74364200000008,68.94,53.09
4soft-b2-06a-05,B2-06A-05,Giraffe - footprint (1 pc) - brown,2D,B-footprints,each,14.0,11.2,0.0001,dims_scaled,1516.61,38670.11,2.5,capped,2704.62,76.01,65.33,97.18,15000,1543.77,1188.7
4soft-b2-06a-07,B2-06A-07,Giraffe - footprint (1 pc) - black,2D,B-footprints,each,14.0,11.2,0.0,flat_uplift,779.97,688.52,0.8,floored,1390.95,39.09,33.6,49.98,151.661272,58.5,45.04
4soft-b2-07a-05,B2-07A-05,Turtle - footprints (1 pair) - brown,2D,B-footprints,each,16.5,13.2,0.0001,dims_scaled,1787.44,38762.1,2.5,capped,3187.6,89.59,77.0,114.54,15000,1551.58,1194.72
4soft-b2-08a-01,B2-08A-01,Gorilla - footprints  (1 pair) - red,2D,B-footprints,each,27.0,21.6,0.0002,dims_scaled,2924.9,39148.44,2.5,capped,5216.07,146.59,126.0,187.43,15000,1584.4,1219.99
4soft-b2-08a-07,B2-08A-07,Gorilla - footprints  (1 pair) - black,2D,B-footprints,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-b2-08a-58uv,B2-08A-58UV,Gorilla - footprints  (1 pair) - UV light grey,2D,B-footprints,each,29.0,23.2,0.0,flat_uplift,1615.66,1426.21,0.8,floored,2881.26,80.98,69.6,103.53,314.155492,121.17,93.3
4soft-b3-01a-00,B3-01A-00,Human footprints (1 pair) - standard colours,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01a-01,B3-01A-01,Human footprints (1 pair) - red,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01a-02,B3-01A-02,Human footprints (1 pair) - beige,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01a-07,B3-01A-07,Human footprints (1 pair) - black,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01a-09,B3-01A-09,Human footprints (1 pair) - rose,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01a-50uv,B3-01A-50UV,Human footprints (1 pair) - UV colours,2D,B-footprints,each,17.5,14.0,0.0,flat_uplift,974.97,860.64,0.8,floored,1738.7,48.86,42.0,62.48,189.57659000000012,73.12,56.3
4soft-b3-01a-53uv,B3-01A-53UV,Human footprints (1 pair) - UV may green,2D,B-footprints,each,17.5,14.0,0.0,flat_uplift,974.97,860.64,0.8,floored,1738.7,48.86,42.0,62.48,189.57659000000012,73.12,56.3
4soft-b3-01a-57uv,B3-01A-57UV,Human footprints (1 pair) - UV rainbow blue,2D,B-footprints,each,17.5,14.0,0.0,flat_uplift,974.97,860.64,0.8,floored,1738.7,48.86,42.0,62.48,189.57659000000012,73.12,56.3
4soft-b3-01a-58uv,B3-01A-58UV,Human footprints (1 pair) - UV light grey,2D,B-footprints,each,17.5,14.0,0.0,flat_uplift,974.97,860.64,0.8,floored,1738.7,48.86,42.0,62.48,189.57659000000012,73.12,56.3
4soft-b3-01b-00,B3-01B-00,Human footprint left (1 pc) - standard colours,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b3-01b-50uv,B3-01B-50UV,Human footprint left (1 pc) - UV colours,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-01c-00,B3-01C-00,Human footprint right (1 pc) - standard colours,2D,B-footprints,each,12.5,10.0,0.0,flat_uplift,696.4,614.75,0.8,floored,1241.91,34.9,30.0,44.63,135.41185000000002,52.23,40.22
4soft-b3-01c-50uv,B3-01C-50UV,Human footprint right (1 pc) - UV colours,2D,B-footprints,each,15.0,12.0,0.0,flat_uplift,835.68,737.7,0.8,floored,1490.3,41.88,36.0,53.55,162.49422000000004,62.68,48.26
4soft-b3-02a-02,B3-02A-02,Human hands (1 pair) - beige,2D,B-footprints,each,26.0,20.8,0.0001,dims_scaled,2816.57,39111.64,2.5,capped,5022.88,141.16,121.33,180.49,15000,1581.28,1217.58
4soft-b3-02a-07,B3-02A-07,Human hands (1 pair) - black,2D,B-footprints,each,26.0,20.8,0.0,flat_uplift,1448.52,1278.68,0.8,floored,2583.19,72.6,62.4,92.82,281.65664800000013,108.64,83.65
4soft-b3-02a-52uv,B3-02A-52UV,Human hands (1 pair) - UV yellow,2D,B-footprints,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-b3-02a-57uv,B3-02A-57UV,Human hands (1 pair) - UV rainbow blue,2D,B-footprints,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-b4-01a-07,B4-01A-07,Sheep footprint (1 pc) - black,2D,B-footprints,each,14.0,11.2,0.0,flat_uplift,779.97,688.52,0.8,floored,1390.95,39.09,33.6,49.98,151.661272,58.5,45.04
4soft-c1-01a-07,C1-01A-07,Penguin,2D,C-animals,each,241.0,192.8,0.0012,dims_scaled,26107.4,47022.34,2.5,capped,46558.2,1308.48,1124.67,1672.97,15000,2253.39,1735.11
4soft-c1-02a-09,C1-02A-09,Sea star,2D,C-animals,each,198.0,158.4,0.0014,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c1-03a-03,C1-03A-03,Fish-3,2D,C-animals,each,211.0,168.8,0.0018,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c1-03b-03,C1-03B-03,Fish-3 - BABY,2D,C-animals,each,156.0,124.8,0.0,flat_uplift,8691.12,7672.08,0.8,floored,15499.16,435.59,374.4,556.93,1689.9398880000008,651.83,501.91
4soft-c1-04a-59uv,C1-04A-59UV,Fish-4,2D,C-animals,each,201.0,160.8,0.0012,dims_scaled,21774.23,45550.59,2.5,capped,38830.71,1091.31,938.0,1395.3,15000,2128.34,1638.82
4soft-c1-04b-03,C1-04B-03,Fish-4 - Cussed princess,2D,C-animals,each,211.0,168.8,0.0,flat_uplift,11755.3,10376.99,0.8,floored,20963.62,589.17,506.4,753.28,2285.752028000001,881.65,678.87
4soft-c1-05a-11,C1-05A-11,Whale,2D,C-animals,each,213.0,170.4,0.0014,dims_scaled,23074.18,45992.11,2.5,capped,41148.95,1156.46,994.0,1478.6,15000,2165.85,1667.71
4soft-c1-06a-05,C1-06A-05,Turtle-1,2D,C-animals,each,237.0,189.6,0.0016,dims_scaled,25674.09,46875.17,2.5,capped,45785.46,1286.77,1106.0,1645.2,15000,2240.88,1725.48
4soft-c1-06b-04,C1-06B-04,Turtle-2,2D,C-animals,each,251.0,200.8,0.0,flat_uplift,13983.79,12344.18,0.8,floored,24937.76,700.86,602.4,896.08,2719.0699480000003,1048.78,807.56
4soft-c1-06c-53uv,C1-06C-53UV,Turtle-3,2D,C-animals,each,237.0,189.6,0.0,flat_uplift,13203.82,11655.67,0.8,floored,23546.81,661.77,568.8,846.1,2567.408676,990.29,762.52
4soft-c1-07a-59uv,C1-07A-59UV,Crab,2D,C-animals,each,254.0,203.2,0.0017,dims_scaled,27515.69,47500.66,2.5,capped,49069.65,1379.07,1185.33,1763.21,15000,2294.02,1766.4
4soft-c1-07b-59uv,C1-07B-59UV,Crab - BABY,2D,C-animals,each,181.0,144.8,0.0,flat_uplift,10083.93,8901.59,0.8,floored,17983.01,505.4,434.4,646.18,1960.7635880000007,756.29,582.35
4soft-c1-08a-61uv,C1-08A-61UV,Dolphin-1,2D,C-animals,each,198.0,158.4,0.0011,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c1-09a-04,C1-09A-04,Head of crocodile - 2D,2D,C-animals,each,193.0,154.4,0.0009,dims_scaled,20907.59,45256.23,2.5,capped,37285.2,1047.87,900.67,1339.76,15000,2103.33,1619.57
4soft-c1-10a-03,C1-10A-03,Sea horse,2D,C-animals,each,193.0,154.4,0.0009,dims_scaled,20907.59,45256.23,2.5,capped,37285.2,1047.87,900.67,1339.76,15000,2103.33,1619.57
4soft-c1-11a-54uv,C1-11A-54UV,Fish-5,2D,C-animals,each,219.0,175.2,0.0014,dims_scaled,23724.16,46212.87,2.5,capped,42308.09,1189.04,1022.0,1520.25,15000,2184.61,1682.15
4soft-c1-11b-59uv,C1-11B-59UV,Fish-5 - BABY,2D,C-animals,each,173.0,138.4,0.0,flat_uplift,9638.23,8508.15,0.8,floored,17188.18,483.06,415.2,617.62,1874.1000040000008,722.87,556.61
4soft-c1-12a-53uv,C1-12A-53UV,Frog-1,2D,C-animals,each,214.0,171.2,0.0016,dims_scaled,23182.51,46028.91,2.5,capped,41342.14,1161.89,998.67,1485.54,15000,2168.98,1670.12
4soft-c1-12b-53uv,C1-12B-53UV,Frog - Cussed prince,2D,C-animals,each,221.0,176.8,0.0,flat_uplift,12312.42,10868.78,0.8,floored,21957.15,617.09,530.4,788.98,2394.081508000001,923.43,711.04
4soft-c1-13a-00,C1-13A-00,Octopus 2D - standard colours,2D,C-animals,each,211.0,168.8,0.0,flat_uplift,11755.3,10376.99,0.8,floored,20963.62,589.17,506.4,753.28,2285.752028000001,881.65,678.87
4soft-c1-13a-52uv,C1-13A-52UV,Octopus 2D,2D,C-animals,each,248.0,198.4,0.0024,dims_scaled,26865.71,47279.9,2.5,capped,47910.52,1346.49,1157.33,1721.56,15000,2275.27,1751.96
4soft-c1-14a-52uv,C1-14A-52UV,Fish-6,2D,C-animals,each,211.0,168.8,0.0015,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c1-15a-03,C1-15A-03,Fish - salmon - earth yellow,2D,C-animals,each,137.0,109.6,0.0,flat_uplift,7632.59,6737.66,0.8,floored,13611.45,382.54,328.8,489.1,1484.1138760000003,572.44,440.78
4soft-c1-15a-09,C1-15A-09,Fish - salmon - rose,2D,C-animals,each,137.0,109.6,0.0,flat_uplift,7632.59,6737.66,0.8,floored,13611.45,382.54,328.8,489.1,1484.1138760000003,572.44,440.78
4soft-c1-15a-12,C1-15A-12,Fish - salmon - pink,2D,C-animals,each,137.0,109.6,0.0,flat_uplift,7632.59,6737.66,0.8,floored,13611.45,382.54,328.8,489.1,1484.1138760000003,572.44,440.78
4soft-c1-15a-52uv,C1-15A-52UV,Fish - salmon - UV yellow,2D,C-animals,each,161.0,128.8,0.0,flat_uplift,8969.68,7917.99,0.8,floored,15995.93,449.55,386.4,574.78,1744.104628000001,672.73,518.0
4soft-c1-15a-53uv,C1-15A-53UV,Fish - salmon - UV may green,2D,C-animals,each,161.0,128.8,0.0004,dims_scaled,17441.05,44078.83,2.5,capped,31103.21,874.13,751.33,1117.62,15000,2003.3,1542.54
4soft-c1-15a-59uv,C1-15A-59UV,Fish - salmon - UV orange,2D,C-animals,each,161.0,128.8,0.0,flat_uplift,8969.68,7917.99,0.8,floored,15995.93,449.55,386.4,574.78,1744.104628000001,672.73,518.0
4soft-c1-16a-03,C1-16A-03,Salamander,2D,C-animals,each,198.0,158.4,0.0016,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c2-01a-07,C2-01A-07,Ant Small - 1  side view,2D,C-animals,each,26.0,20.8,0.0,flat_uplift,1448.52,1278.68,0.8,floored,2583.19,72.6,62.4,92.82,281.65664800000013,108.64,83.65
4soft-c2-01b-07,C2-01B-07,Ant Small - 2  top view,2D,C-animals,each,26.0,20.8,0.0,flat_uplift,1448.52,1278.68,0.8,floored,2583.19,72.6,62.4,92.82,281.65664800000013,108.64,83.65
4soft-c2-01b-10,C2-01B-10,Ant Small - 2  top view - brown,2D,C-animals,each,26.0,20.8,0.0,flat_uplift,1448.52,1278.68,0.8,floored,2583.19,72.6,62.4,92.82,281.65664800000013,108.64,83.65
4soft-c2-01c-01,C2-01C-01,Ant,2D,C-animals,each,211.0,168.8,0.0016,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c2-02a-07,C2-02A-07,Bat,2D,C-animals,each,198.0,158.4,0.0008,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c2-03a-59uv,C2-03A-59UV,Squirrel,2D,C-animals,each,243.0,194.4,0.0015,dims_scaled,26324.06,47095.93,2.5,capped,46944.57,1319.34,1134.0,1686.85,15000,2259.64,1739.92
4soft-c2-04a-59uv,C2-04A-59UV,Fox,2D,C-animals,each,242.0,193.6,0.0012,dims_scaled,26215.73,47059.13,2.5,capped,46751.39,1313.91,1129.33,1679.91,15000,2256.51,1737.51
4soft-c2-05a-05,C2-05A-05,Owl,2D,C-animals,each,236.0,188.8,0.0012,dims_scaled,25565.76,46838.38,2.5,capped,45592.27,1281.34,1101.33,1638.26,15000,2237.75,1723.07
4soft-c3-01a-52uv,C3-01A-52UV,Duck,2D,C-animals,each,198.0,158.4,0.0015,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c3-02a-05,C3-02A-05,Rabbit,2D,C-animals,each,225.0,180.0,0.0012,dims_scaled,24374.13,46433.64,2.5,capped,43467.2,1221.61,1050.0,1561.9,15000,2203.37,1696.59
4soft-c3-03a-20,C3-03A-20,Kitty,2D,C-animals,each,242.0,193.6,0.0012,dims_scaled,26215.73,47059.13,2.5,capped,46751.39,1313.91,1129.33,1679.91,15000,2256.51,1737.51
4soft-c3-04a-20,C3-04A-20,Dog,2D,C-animals,each,224.0,179.2,0.0016,dims_scaled,24265.8,46396.85,2.5,capped,43274.01,1216.18,1045.33,1554.96,15000,2200.24,1694.19
4soft-c4-01a-53uv,C4-01A-53UV,Dino-1,2D,C-animals,each,211.0,168.8,0.0012,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c4-02a-03,C4-02A-03,Lion,2D,C-animals,each,198.0,158.4,0.0019,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c4-03a-65uv,C4-03A-65UV,Elephant,2D,C-animals,each,211.0,168.8,0.0014,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c4-04a-20,C4-04A-20,Parrot,2D,C-animals,each,198.0,158.4,0.0011,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c4-05a-53uv,C4-05A-53UV,Snake-2 (set of 11 pcs),2D,C-animals,set,545.0,436.0,0.0117,dims_scaled,58207.7,58207.7,2.4507,,103803.73,2917.33,2507.5,3729.96,15000,3203.71,2466.86
4soft-c4-05b-53uv,C4-05B-53UV,Snake - Head,2D,C-animals,each,211.0,168.8,0.0,flat_uplift,11755.3,10376.99,0.8,floored,20963.62,589.17,506.4,753.28,2285.752028000001,881.65,678.87
4soft-c4-05c-02,C4-05C-02,Snake - BABY - beige,2D,C-animals,each,52.0,41.6,0.0,flat_uplift,2897.04,2557.36,0.8,floored,5166.39,145.2,124.8,185.64,563.3132960000003,217.28,167.3
4soft-c4-05c-05,C4-05C-05,Snake - BABY - brown,2D,C-animals,each,52.0,41.6,0.0,flat_uplift,2897.04,2557.36,0.8,floored,5166.39,145.2,124.8,185.64,563.3132960000003,217.28,167.3
4soft-c4-06a-52uv,C4-06A-52UV,Giraffe - male,2D,C-animals,each,404.0,323.2,0.0032,dims_scaled,43765.11,53019.76,2.5,capped,78047.78,2193.48,1885.33,2804.47,15000,2762.94,2127.46
4soft-c4-06b-52uv,C4-06B-52UV,Giraffe - female,2D,C-animals,each,317.0,253.6,0.0,flat_uplift,17660.8,15590.07,0.8,floored,31495.09,885.15,760.8,1131.71,3434.0445160000017,1324.56,1019.91
4soft-c4-06c-52uv,C4-06C-52UV,Giraffe - BABY,2D,C-animals,each,218.0,174.4,0.0,flat_uplift,12145.28,10721.25,0.8,floored,21659.08,608.71,523.2,778.27,2361.5826640000005,910.9,701.39
4soft-c4-06d-52uv,C4-06D-52UV,Giraffe - head with neck,2D,C-animals,each,198.0,158.4,0.0,flat_uplift,11031.04,9737.65,0.8,floored,19672.02,552.87,475.2,706.87,2144.9237040000007,827.33,637.04
4soft-c5-01a-05,C5-01A-05,Hedgehog,2D,C-animals,each,198.0,158.4,0.0013,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
4soft-c5-02a-03,C5-02A-03,Butterfly,2D,C-animals,each,211.0,168.8,0.0014,dims_scaled,22857.52,45918.53,2.5,capped,40762.58,1145.6,984.67,1464.71,15000,2159.6,1662.89
4soft-c5-02b-03,C5-02B-03,Buterfly - BIG - 2D (set of 8 pcs),2D,C-animals,set,736.0,588.8,0.0,flat_uplift,36448.23,36196.51,0.6,floored,64999.34,1826.76,1570.13,2335.61,7973.049728000002,3075.32,2368.0
4soft-c5-03a-01,C5-03A-01,Ladybird - 2D,2D,C-animals,each,217.0,173.6,0.0021,dims_scaled,23507.5,46139.29,2.5,capped,41921.71,1178.18,1012.67,1506.36,15000,2178.36,1677.34
4soft-c5-04a-02,C5-04A-02,Snail,2D,C-animals,each,198.0,158.4,0.0016,dims_scaled,21449.24,45440.21,2.5,capped,38251.14,1075.02,924.0,1374.47,15000,2118.96,1631.6
