item_code,type,product_group,name,list_eur,eur_fob,cbm_method,landed_thb_sea,landed_thb_air,retail_sgd_sea_computed,retail_sgd_air_computed,retail_sgd_firestore,retail_sgd_live_medusa,medusa_status,in_medusa,n_prices_live,price_state,known_tbc
A1-02G-01,2D,A-basic shapes,Number 7 (beige) in circle 30 cm - red,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02G-03,2D,A-basic shapes,Number 7 (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02G-53UV,2D,A-basic shapes,Number 7 (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02H-01,2D,A-basic shapes,Number 8 (beige) in circle 30 cm - red,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02H-03,2D,A-basic shapes,Number 8 (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02H-53UV,2D,A-basic shapes,Number 8 (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02I-01,2D,A-basic shapes,Number 9 (beige) in circle 30 cm - red,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02I-03,2D,A-basic shapes,Number 9 (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02I-53UV,2D,A-basic shapes,Number 9 (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02J-57UV,2D,A-basic shapes,Number 0 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02K-04,2D,A-basic shapes,Number 1 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02K-53UV,2D,A-basic shapes,Number 1 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02K-57UV,2D,A-basic shapes,Number 1 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02L-04,2D,A-basic shapes,Number 2 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02L-53UV,2D,A-basic shapes,Number 2 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02L-57UV,2D,A-basic shapes,Number 2 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02M-04,2D,A-basic shapes,Number 3 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02M-53UV,2D,A-basic shapes,Number 3 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02M-57UV,2D,A-basic shapes,Number 3 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02N-04,2D,A-basic shapes,Number 4 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02N-53UV,2D,A-basic shapes,Number 4 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02N-57UV,2D,A-basic shapes,Number 4 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02O-04,2D,A-basic shapes,Number 5 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02O-53UV,2D,A-basic shapes,Number 5 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02O-57UV,2D,A-basic shapes,Number 5 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02P-04,2D,A-basic shapes,Number 6 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02P-53UV,2D,A-basic shapes,Number 6 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02P-57UV,2D,A-basic shapes,Number 6 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02Q-04,2D,A-basic shapes,Number 7 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02Q-53UV,2D,A-basic shapes,Number 7 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02Q-57UV,2D,A-basic shapes,Number 7 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02R-04,2D,A-basic shapes,Number 8 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02R-53UV,2D,A-basic shapes,Number 8 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02R-57UV,2D,A-basic shapes,Number 8 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02S-04,2D,A-basic shapes,Number 9 (beige) in circle 30 cm - signal green,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-02S-53UV,2D,A-basic shapes,Number 9 (beige) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02S-57UV,2D,A-basic shapes,Number 9 (beige) in circle 30 cm - UV rainbow blue,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-02Z-00,2D,A-basic shapes,Number (standard colours) in circle 30 cm (1 pc) - standard ,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,published,True,4,live=sea-LCL,False
A1-02Z-50UV,2D,A-basic shapes,Number in circle 30 cm - UV colours,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-03A-04,2D,A-basic shapes,Number 1 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03A-09,2D,A-basic shapes,Number 1 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03A-53UV,2D,A-basic shapes,Number 1 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03A-56UV,2D,A-basic shapes,Number 1 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03A-57UV,2D,A-basic shapes,Number 1 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03B-04,2D,A-basic shapes,Number 2 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03B-09,2D,A-basic shapes,Number 2 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03B-53UV,2D,A-basic shapes,Number 2 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03B-56UV,2D,A-basic shapes,Number 2 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03B-57UV,2D,A-basic shapes,Number 2 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03C-04,2D,A-basic shapes,Number 3 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03C-09,2D,A-basic shapes,Number 3 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03C-53UV,2D,A-basic shapes,Number 3 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03C-56UV,2D,A-basic shapes,Number 3 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03C-57UV,2D,A-basic shapes,Number 3 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03D-04,2D,A-basic shapes,Number 4 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03D-09,2D,A-basic shapes,Number 4 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03D-53UV,2D,A-basic shapes,Number 4 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03D-56UV,2D,A-basic shapes,Number 4 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03D-57UV,2D,A-basic shapes,Number 4 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03E-04,2D,A-basic shapes,Number 5 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03E-09,2D,A-basic shapes,Number 5 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03E-53UV,2D,A-basic shapes,Number 5 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03E-56UV,2D,A-basic shapes,Number 5 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03E-57UV,2D,A-basic shapes,Number 5 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03F-04,2D,A-basic shapes,Number 6 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03F-09,2D,A-basic shapes,Number 6 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03F-53UV,2D,A-basic shapes,Number 6 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03F-56UV,2D,A-basic shapes,Number 6 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03F-57UV,2D,A-basic shapes,Number 6 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03G-04,2D,A-basic shapes,Number 7 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03G-09,2D,A-basic shapes,Number 7 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03G-53UV,2D,A-basic shapes,Number 7 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03G-56UV,2D,A-basic shapes,Number 7 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03G-57UV,2D,A-basic shapes,Number 7 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03H-04,2D,A-basic shapes,Number 8 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03H-09,2D,A-basic shapes,Number 8 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03H-53UV,2D,A-basic shapes,Number 8 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03H-56UV,2D,A-basic shapes,Number 8 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03H-57UV,2D,A-basic shapes,Number 8 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03I-04,2D,A-basic shapes,Number 9 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03I-09,2D,A-basic shapes,Number 9 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03I-53UV,2D,A-basic shapes,Number 9 (black) in circle 50 cm - UV may green,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03I-56UV,2D,A-basic shapes,Number 9 (capri) in circle 50 cm - UV teal,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03I-57UV,2D,A-basic shapes,Number 9 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03J-57UV,2D,A-basic shapes,Number 0 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03K-04,2D,A-basic shapes,Number 10 (beige) in circle 50 cm - signal green,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03L-09,2D,A-basic shapes,Number 11 (beige) in circle 50 cm - rose,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,draft,True,4,live=sea-LCL,False
A1-03M-57UV,2D,A-basic shapes,Number 12 (beige) in circle 50 cm - UV rainbow blue,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-03Z-00,2D,A-basic shapes,Number 0-9 (standard colours) in circle 50 cm (1 pc) - stand,59.0,50.15,flat_uplift,3494.19,3494.19,223.61,223.61,223.61,223.61,published,True,4,live=sea-LCL,False
A1-03Z-50UV,2D,A-basic shapes,Number 0-9 in circle 50 cm - UV colours,71.0,60.35,flat_uplift,4204.87,4204.87,269.09,269.09,269.09,269.09,draft,True,4,live=sea-LCL,False
A1-04A-03,2D,A-basic shapes,Letter A (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04A-09,2D,A-basic shapes,Letter A (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04A-52UV,2D,A-basic shapes,Letter A (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04A-53UV,2D,A-basic shapes,Letter A (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04A-56UV,2D,A-basic shapes,Letter A (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04A-59UV,2D,A-basic shapes,Letter A (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04B-03,2D,A-basic shapes,Letter B (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04B-09,2D,A-basic shapes,Letter B (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04B-52UV,2D,A-basic shapes,Letter B (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04B-53UV,2D,A-basic shapes,Letter B (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04B-56UV,2D,A-basic shapes,Letter B (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04B-59UV,2D,A-basic shapes,Letter B (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04C-03,2D,A-basic shapes,Letter C (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04C-09,2D,A-basic shapes,Letter C (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04C-52UV,2D,A-basic shapes,Letter C (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04C-53UV,2D,A-basic shapes,Letter C (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04C-56UV,2D,A-basic shapes,Letter C (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04C-59UV,2D,A-basic shapes,Letter C (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04D-03,2D,A-basic shapes,Letter D (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04D-09,2D,A-basic shapes,Letter D (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04D-52UV,2D,A-basic shapes,Letter D (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04D-53UV,2D,A-basic shapes,Letter D (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04D-56UV,2D,A-basic shapes,Letter D (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04D-59UV,2D,A-basic shapes,Letter D (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04E-03,2D,A-basic shapes,Letter E (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04E-09,2D,A-basic shapes,Letter E (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04E-52UV,2D,A-basic shapes,Letter E (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04E-53UV,2D,A-basic shapes,Letter E (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04E-56UV,2D,A-basic shapes,Letter E (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04E-59UV,2D,A-basic shapes,Letter E (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04F-03,2D,A-basic shapes,Letter F (black) in circle 30 cm - earth yellow,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04F-09,2D,A-basic shapes,Letter F (beige) in circle 30 cm - rose,45.0,38.25,flat_uplift,2665.06,2665.06,170.55,170.55,170.55,170.55,draft,True,4,live=sea-LCL,False
A1-04F-52UV,2D,A-basic shapes,Letter F (black) in circle 30 cm - UV yellow,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04F-53UV,2D,A-basic shapes,Letter F (black) in circle 30 cm - UV may green,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04F-56UV,2D,A-basic shapes,Letter F (capri) in circle 30 cm - UV teal,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
A1-04F-59UV,2D,A-basic shapes,Letter F (black) in circle 30 cm - UV orange,54.0,45.9,flat_uplift,3198.07,3198.07,204.66,204.66,204.66,204.66,draft,True,4,live=sea-LCL,False
