item_code,eur_fob,matched,match_strategy,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,note
RB2312,1067.0,True,exact,0.4303,dims_scaled,93321.64,93321.64,1.2595,,155536.07,4728.76,4018.17,15000,11342.93,4764.03,
RB2313,1017.0,True,exact,0.0439,dims_scaled,90811.71,90811.71,1.3068,,151352.85,4601.58,3910.1,15000,10951.98,4599.83,
RB2314,1582.0,True,exact,0.6482,dims_scaled,119173.78,119173.78,0.9461,,198622.97,6038.73,5131.29,15000,15369.75,6455.29,
RB2315,1156.0,True,exact,0.2977,dims_scaled,97789.29,97789.29,1.1854,,162982.15,4955.14,4210.53,15000,12038.83,5056.31,
RB2322,898.0,True,exact,0.126,dims_scaled,84838.11,84838.11,1.4407,,141396.85,4298.89,3652.89,15000,10021.51,4209.04,
RB2323,2861.0,True,exact,2.9766,dims_scaled,184448.3,184448.3,0.6655,,307413.83,9346.3,7941.83,15833.99,25537.12,10725.59,
RB2324,6225.0,True,exact,6.4696,dims_scaled,377173.5,377173.5,0.5653,,628622.5,19112.0,16240.03,34414.97,55556.62,23333.78,
RB2325,4938.0,True,exact,8.4237,dims_scaled,325915.18,325915.18,0.7051,,543191.97,16514.66,14032.99,44809.79,47572.46,19980.43,
RB2326,7582.0,True,exact,6.6693,dims_scaled,446656.65,446656.65,0.5219,,744427.75,22632.83,19231.78,35477.27,66379.54,27879.41,
RB2327,8975.0,True,exact,10.7543,dims_scaled,544484.41,544484.41,0.5673,,907474.02,27589.93,23443.97,57207.39,81617.51,34279.35,
RB2328,10046.0,True,exact,17.8012,dims_scaled,646378.75,646378.75,0.6622,,1077297.92,32753.08,27831.26,94693.31,97488.9,40945.34,
RB2329,15992.0,True,exact,34.2761,dims_scaled,1057385.37,1057385.37,0.7082,,1762308.95,53579.46,45528.05,182331.37,161508.62,67833.62,
RB2399,564.0,True,exact,0.0687,dims_scaled,61127.99,68071.87,1.8,capped,101879.98,3097.46,2632.0,15000,7409.95,3112.18,
242211-003,14994.0,False,flat_uplift,0.0,flat_uplift,783527.51,783527.51,0.35,floored,1305879.18,39702.63,33736.5,0.0,0.0,0.0,
242213-008,27563.0,False,flat_uplift,0.0,flat_uplift,1440334.06,1440334.06,0.35,,2400556.77,72984.11,62016.75,0.0,0.0,0.0,
240606-001,2867.0,False,flat_uplift,0.0,flat_uplift,160915.79,149818.15,0.45,floored,268192.98,8153.87,6928.58,0.0,0.0,0.0,
241208-004,8379.0,False,flat_uplift,0.0,flat_uplift,470287.21,437853.61,0.45,floored,783812.02,23830.23,20249.25,0.0,0.0,0.0,
242011-001,13635.0,False,flat_uplift,0.0,flat_uplift,712511.51,712511.51,0.35,floored,1187519.18,36104.14,30678.75,0.0,0.0,0.0,
240606-002,7056.0,False,flat_uplift,0.0,flat_uplift,396031.34,368718.83,0.45,floored,660052.23,20067.56,17052.0,0.0,0.0,0.0,
241708-001,15380.0,False,flat_uplift,0.0,flat_uplift,803698.36,803698.36,0.35,,1339497.27,40724.72,34605.0,0.0,0.0,0.0,
242011-015,23704.0,False,flat_uplift,0.0,flat_uplift,1238677.88,1238677.88,0.35,floored,2064463.13,62765.86,53334.0,0.0,0.0,0.0,
2431,953.0,True,exact,1.2389,dims_scaled,87599.02,87599.02,1.3747,,145998.37,4438.79,3771.77,15000,10451.56,4389.66,
2432,987.0,True,exact,1.5527,dims_scaled,89305.76,89305.76,1.3375,,148842.93,4525.27,3845.26,15000,10717.41,4501.31,
2441,541.0,True,exact,0.3394,dims_scaled,58635.18,66917.31,1.8,capped,97725.3,2971.14,2524.67,15000,7230.11,3036.65,
2451,364.0,True,exact,0.0497,dims_scaled,49314.25,58032.19,2.5,capped,82190.42,2498.83,2123.33,15000,5846.14,2455.38,
2452,1301.0,True,exact,1.2482,dims_scaled,105068.04,105068.04,1.0864,,175113.4,5323.97,4523.94,15000,13172.59,5532.49,
2495,270.0,True,exact,0.0744,dims_scaled,36579.25,53313.56,2.5,capped,60965.42,1853.53,1575.0,15000,5111.15,2146.68,
2498,158.0,True,exact,0.0041,dims_scaled,21405.63,47691.33,2.5,capped,35676.05,1084.66,921.67,15000,4235.41,1778.87,
2421,2040.0,True,exact,4.5347,dims_scaled,153877.64,153877.64,0.9487,,256462.73,7797.23,6625.54,24122.29,20775.33,8725.64,
2422,3363.0,True,exact,11.6729,dims_scaled,269045.55,269045.55,1.0668,,448409.25,13632.98,11584.35,62093.87,38714.26,16259.99,
2423,5127.0,True,exact,20.5037,dims_scaled,417911.79,417911.79,1.1058,,696519.65,21176.28,17994.11,109069.23,61902.15,25998.9,
241308-001,5017.0,False,flat_uplift,0.0,flat_uplift,281588.61,262168.7,0.45,floored,469314.35,14268.56,12124.42,0.0,0.0,0.0,
241708-002,21609.0,False,flat_uplift,0.0,flat_uplift,1129201.42,1129201.42,0.35,,1882002.37,57218.5,48620.25,0.0,0.0,0.0,
242011-003,24255.0,False,flat_uplift,0.0,flat_uplift,1267470.98,1267470.98,0.35,,2112451.63,64224.85,54573.75,0.0,0.0,0.0,
242917-001,29657.0,False,flat_uplift,0.0,flat_uplift,1549758.27,1549758.27,0.35,,2582930.45,78528.81,66728.25,0.0,0.0,0.0,
990,65.0,False,flat_uplift,0.0,flat_uplift,4528.86,3396.64,0.8,floored,7548.1,229.48,195.0,0.0,0.0,0.0,
914,729.0,False,flat_uplift,0.0,flat_uplift,45149.24,38094.68,0.6,floored,75248.73,2287.79,1944.0,0.0,0.0,0.0,
915,389.0,False,flat_uplift,0.0,flat_uplift,27103.48,20327.61,0.8,floored,45172.47,1373.38,1167.0,0.0,0.0,0.0,
0900-2,170.0,False,flat_uplift,0.0,flat_uplift,11844.71,8883.53,0.8,floored,19741.18,600.19,510.0,0.0,0.0,0.0,
0902-2,307.0,False,flat_uplift,0.0,flat_uplift,21390.15,16042.61,0.8,floored,35650.25,1083.87,921.0,0.0,0.0,0.0,
925,399.0,False,flat_uplift,0.0,flat_uplift,27800.23,20850.17,0.8,floored,46333.72,1408.68,1197.0,0.0,0.0,0.0,
926,573.0,False,flat_uplift,0.0,flat_uplift,35487.68,29942.73,0.6,floored,59146.13,1798.22,1528.0,0.0,0.0,0.0,
933,400.0,False,flat_uplift,0.0,flat_uplift,27869.9,20902.43,0.8,floored,46449.83,1412.21,1200.0,0.0,0.0,0.0,
934,376.0,False,flat_uplift,0.0,flat_uplift,26197.71,19648.28,0.8,floored,43662.85,1327.48,1128.0,0.0,0.0,0.0,
916,257.0,False,flat_uplift,0.0,flat_uplift,17906.41,13429.81,0.8,floored,29844.02,907.35,771.0,0.0,0.0,0.0,
917,357.0,False,flat_uplift,0.0,flat_uplift,24873.89,18655.42,0.8,floored,41456.48,1260.4,1071.0,0.0,0.0,0.0,
923,379.0,False,flat_uplift,0.0,flat_uplift,26406.73,19805.05,0.8,floored,44011.22,1338.07,1137.0,0.0,0.0,0.0,
924,459.0,False,flat_uplift,0.0,flat_uplift,31980.71,23985.54,0.8,floored,53301.18,1620.52,1377.0,0.0,0.0,0.0,
936,107.0,False,flat_uplift,0.0,flat_uplift,7455.2,5591.4,0.8,floored,12425.33,377.77,321.0,0.0,0.0,0.0,
938,145.0,False,flat_uplift,0.0,flat_uplift,10102.84,7577.13,0.8,floored,16838.07,511.93,435.0,0.0,0.0,0.0,
940,289.0,False,flat_uplift,0.0,flat_uplift,20136.01,15102.0,0.8,floored,33560.02,1020.33,867.0,0.0,0.0,0.0,
ST1388,1063.0,True,exact,7.6176,dims_scaled,115211.09,125890.76,1.8,capped,192018.48,5837.94,4960.67,40521.75,16416.01,6894.72,
ST1389,1283.0,True,exact,28.6416,dims_scaled,139055.34,280533.05,1.8,capped,231758.9,7046.16,5987.33,152358.7,40503.59,17011.51,
ST1387,703.0,True,exact,6.7214,dims_scaled,76193.22,101698.11,1.8,capped,126988.7,3860.84,3280.67,35754.42,12647.68,5312.03,
927,392.0,False,flat_uplift,0.0,flat_uplift,27312.51,20484.38,0.8,floored,45520.85,1383.97,1176.0,0.0,0.0,0.0,
971,540.0,False,flat_uplift,0.0,flat_uplift,33443.88,28218.28,0.6,floored,55739.8,1694.66,1440.0,0.0,0.0,0.0,
928,938.0,False,flat_uplift,0.0,flat_uplift,58093.27,49016.19,0.6,floored,96822.12,2943.68,2501.33,0.0,0.0,0.0,
929,197.0,False,flat_uplift,0.0,flat_uplift,13725.93,10294.45,0.8,floored,22876.55,695.52,591.0,0.0,0.0,0.0,
922,353.0,False,flat_uplift,0.0,flat_uplift,24595.19,18446.39,0.8,floored,40991.98,1246.28,1059.0,0.0,0.0,0.0,
970,495.0,False,flat_uplift,0.0,flat_uplift,34489.01,25866.75,0.8,floored,57481.68,1747.62,1485.0,0.0,0.0,0.0,
0921-1,119.0,False,flat_uplift,0.0,flat_uplift,8291.3,6218.47,0.8,floored,13818.83,420.13,357.0,0.0,0.0,0.0,
920,274.0,False,flat_uplift,0.0,flat_uplift,19090.88,14318.16,0.8,floored,31818.13,967.37,822.0,0.0,0.0,0.0,
WD1484,348.0,True,exact,0.0178,dims_scaled,47146.59,57229.02,2.5,capped,78577.65,2389.0,2030.0,15000,5721.03,2402.83,
WD1489,480.0,True,exact,0.0201,dims_scaled,63855.21,63855.21,2.4368,,106425.35,3235.65,2749.43,15000,6753.15,2836.32,
WD1486,790.0,True,exact,0.0383,dims_scaled,79416.69,79416.69,1.5971,,132361.15,4024.17,3419.46,15000,9177.05,3854.36,
WD1485,194.0,True,exact,0.0255,dims_scaled,26282.87,49498.47,2.5,capped,43804.78,1331.8,1131.67,15000,4516.9,1897.1,
911,378.0,False,flat_uplift,0.0,flat_uplift,26337.06,19752.79,0.8,floored,43895.1,1334.54,1134.0,0.0,0.0,0.0,
912,378.0,False,flat_uplift,0.0,flat_uplift,26337.06,19752.79,0.8,floored,43895.1,1334.54,1134.0,0.0,0.0,0.0,
909,166.0,False,flat_uplift,0.0,flat_uplift,11566.01,8674.51,0.8,floored,19276.68,586.07,498.0,0.0,0.0,0.0,
910,166.0,False,flat_uplift,0.0,flat_uplift,11566.01,8674.51,0.8,floored,19276.68,586.07,498.0,0.0,0.0,0.0,
935,531.0,False,flat_uplift,0.0,flat_uplift,32886.49,27747.97,0.6,floored,54810.82,1666.41,1416.0,0.0,0.0,0.0,
0905-1,192.0,False,flat_uplift,0.0,flat_uplift,13377.55,10033.17,0.8,floored,22295.92,677.86,576.0,0.0,0.0,0.0,
904,162.0,False,flat_uplift,0.0,flat_uplift,11287.31,8465.48,0.8,floored,18812.18,571.95,486.0,0.0,0.0,0.0,
913,814.0,False,flat_uplift,0.0,flat_uplift,50413.56,42536.44,0.6,floored,84022.6,2554.54,2170.67,0.0,0.0,0.0,
908,340.0,False,flat_uplift,0.0,flat_uplift,23689.42,17767.06,0.8,floored,39482.37,1200.38,1020.0,0.0,0.0,0.0,
WD1483,182.0,True,exact,0.0128,dims_scaled,24657.12,48896.1,2.5,capped,41095.2,1249.42,1061.67,15000,4423.07,1857.69,
906,210.0,False,flat_uplift,0.0,flat_uplift,14631.7,10973.77,0.8,floored,24386.17,741.41,630.0,0.0,0.0,0.0,
907,252.0,False,flat_uplift,0.0,flat_uplift,17558.04,13168.53,0.8,floored,29263.4,889.69,756.0,0.0,0.0,0.0,
2502,8925.0,True,exact,1.404,dims_scaled,500932.49,487780.2,0.45,floored,834887.48,25383.08,21568.75,15000,72785.08,30569.73,
2503,25410.0,True,exact,8.2723,dims_scaled,1352541.55,1352541.55,0.3751,,2254235.92,68535.52,58236.65,44004.42,207483.11,87142.9,
2504,51471.0,True,exact,30.4836,dims_scaled,2812468.72,2812468.72,0.4116,,4687447.87,142512.44,121097.03,162157.21,434886.09,182652.16,
2505,97944.0,True,exact,45.476,dims_scaled,5247737.74,5247737.74,0.3842,,8746229.57,265911.54,225952.89,241909.13,814211.49,341968.82,
2506,107142.0,True,exact,0.3696,dims_scaled,5598819.85,5418110.76,0.35,floored,9331366.42,283701.46,241069.5,15000,840749.34,353114.72,
2507,150969.0,False,flat_uplift,0.0,flat_uplift,7889046.63,7889046.63,0.35,floored,13148411.05,399751.03,339680.25,0.0,0.0,0.0,
2600,41769.0,True,exact,18.5164,dims_scaled,2243705.72,2243705.72,0.3877,,3739509.53,113692.28,96607.68,98497.8,346293.73,145443.37,
2601,61163.0,True,exact,26.8869,dims_scaled,3274424.78,3274424.78,0.3831,,5457374.63,165920.52,140987.56,143024.6,506841.87,212873.58,
2602,85785.0,True,exact,42.9381,dims_scaled,4620041.67,4620041.67,0.3913,,7700069.45,234105.15,198926.05,228408.79,716439.51,300904.59,
2603,174825.0,True,exact,0.1863,dims_scaled,9135667.44,8815685.16,0.35,floored,15226112.4,462919.37,393356.25,15000,1369966.54,575385.94,
